Name,Year Published,Min Players,Max Players,Play Time,Users Rated,Rating Average,Complexity Average,Mechanics
Brass: Birmingham,2018,2,4,120,19217,8.66337,3.9129, Loans
Brass: Birmingham,2018,2,4,120,19217,8.66337,3.9129, Market
Brass: Birmingham,2018,2,4,120,19217,8.66337,3.9129, Network and Route Building
Brass: Birmingham,2018,2,4,120,19217,8.66337,3.9129, Score-and-Reset Game
Brass: Birmingham,2018,2,4,120,19217,8.66337,3.9129, Tech Trees / Tech Tracks
Brass: Birmingham,2018,2,4,120,19217,8.66337,3.9129, Turn Order: Stat-Based
Brass: Birmingham,2018,2,4,120,19217,8.66337,3.9129, Variable Set-up
Terraforming Mars,2016,1,5,120,64864,8.43254,3.2406,Card Drafting
Terraforming Mars,2016,1,5,120,64864,8.43254,3.2406, Drafting
Terraforming Mars,2016,1,5,120,64864,8.43254,3.2406, End Game Bonuses
Terraforming Mars,2016,1,5,120,64864,8.43254,3.2406, Hand Management
Terraforming Mars,2016,1,5,120,64864,8.43254,3.2406, Hexagon Grid
Terraforming Mars,2016,1,5,120,64864,8.43254,3.2406, Income
Terraforming Mars,2016,1,5,120,64864,8.43254,3.2406, Set Collection
Terraforming Mars,2016,1,5,120,64864,8.43254,3.2406, Solo / Solitaire Game
Terraforming Mars,2016,1,5,120,64864,8.43254,3.2406, Take That
Terraforming Mars,2016,1,5,120,64864,8.43254,3.2406, Tile Placement
Terraforming Mars,2016,1,5,120,64864,8.43254,3.2406, Turn Order: Progressive
Terraforming Mars,2016,1,5,120,64864,8.43254,3.2406, Variable Player Powers
Twilight Imperium: Fourth Edition,2017,3,6,480,13468,8.69649,4.2219,Action Drafting
Twilight Imperium: Fourth Edition,2017,3,6,480,13468,8.69649,4.2219, Area Majority / Influence
Twilight Imperium: Fourth Edition,2017,3,6,480,13468,8.69649,4.2219, Area-Impulse
Twilight Imperium: Fourth Edition,2017,3,6,480,13468,8.69649,4.2219, Dice Rolling
Twilight Imperium: Fourth Edition,2017,3,6,480,13468,8.69649,4.2219, Follow
Twilight Imperium: Fourth Edition,2017,3,6,480,13468,8.69649,4.2219, Grid Movement
Twilight Imperium: Fourth Edition,2017,3,6,480,13468,8.69649,4.2219, Hexagon Grid
Twilight Imperium: Fourth Edition,2017,3,6,480,13468,8.69649,4.2219, Modular Board
Twilight Imperium: Fourth Edition,2017,3,6,480,13468,8.69649,4.2219, Trading
Twilight Imperium: Fourth Edition,2017,3,6,480,13468,8.69649,4.2219, Variable Phase Order
Twilight Imperium: Fourth Edition,2017,3,6,480,13468,8.69649,4.2219, Variable Player Powers
Twilight Imperium: Fourth Edition,2017,3,6,480,13468,8.69649,4.2219, Voting
Gloomhaven: Jaws of the Lion,2020,1,4,120,8392,8.87363,3.5472,Action Queue
Gloomhaven: Jaws of the Lion,2020,1,4,120,8392,8.87363,3.5472, Campaign / Battle Card Driven
Gloomhaven: Jaws of the Lion,2020,1,4,120,8392,8.87363,3.5472, Communication Limits
Gloomhaven: Jaws of the Lion,2020,1,4,120,8392,8.87363,3.5472, Cooperative Game
Gloomhaven: Jaws of the Lion,2020,1,4,120,8392,8.87363,3.5472, Critical Hits and Failures
Gloomhaven: Jaws of the Lion,2020,1,4,120,8392,8.87363,3.5472, Deck Construction
Gloomhaven: Jaws of the Lion,2020,1,4,120,8392,8.87363,3.5472, Grid Movement
Gloomhaven: Jaws of the Lion,2020,1,4,120,8392,8.87363,3.5472, Hand Management
Gloomhaven: Jaws of the Lion,2020,1,4,120,8392,8.87363,3.5472, Hexagon Grid
Gloomhaven: Jaws of the Lion,2020,1,4,120,8392,8.87363,3.5472, Legacy Game
Gloomhaven: Jaws of the Lion,2020,1,4,120,8392,8.87363,3.5472, Line of Sight
Gloomhaven: Jaws of the Lion,2020,1,4,120,8392,8.87363,3.5472, Once-Per-Game Abilities
Gloomhaven: Jaws of the Lion,2020,1,4,120,8392,8.87363,3.5472, Scenario / Mission / Campaign Game
Gloomhaven: Jaws of the Lion,2020,1,4,120,8392,8.87363,3.5472, Simultaneous Action Selection
Gloomhaven: Jaws of the Lion,2020,1,4,120,8392,8.87363,3.5472, Solo / Solitaire Game
Gloomhaven: Jaws of the Lion,2020,1,4,120,8392,8.87363,3.5472, Variable Player Powers
Through the Ages: A New Story of Civilization,2015,2,4,120,23061,8.42517,4.4099,Action Points
Through the Ages: A New Story of Civilization,2015,2,4,120,23061,8.42517,4.4099, Auction/Bidding
Through the Ages: A New Story of Civilization,2015,2,4,120,23061,8.42517,4.4099, Auction: Dutch
Through the Ages: A New Story of Civilization,2015,2,4,120,23061,8.42517,4.4099, Card Drafting
Through the Ages: A New Story of Civilization,2015,2,4,120,23061,8.42517,4.4099, Events
Through the Ages: A New Story of Civilization,2015,2,4,120,23061,8.42517,4.4099, Income
Through the Ages: A New Story of Civilization,2015,2,4,120,23061,8.42517,4.4099, Take That
Gaia Project,2017,1,4,150,16352,8.48802,4.345,End Game Bonuses
Gaia Project,2017,1,4,150,16352,8.48802,4.345, Hexagon Grid
Gaia Project,2017,1,4,150,16352,8.48802,4.345, Income
Gaia Project,2017,1,4,150,16352,8.48802,4.345, Modular Board
Gaia Project,2017,1,4,150,16352,8.48802,4.345, Network and Route Building
Gaia Project,2017,1,4,150,16352,8.48802,4.345, Solo / Solitaire Game
Gaia Project,2017,1,4,150,16352,8.48802,4.345, Tech Trees / Tech Tracks
Gaia Project,2017,1,4,150,16352,8.48802,4.345, Turn Order: Pass Order
Gaia Project,2017,1,4,150,16352,8.48802,4.345, Variable Player Powers
Gaia Project,2017,1,4,150,16352,8.48802,4.345, Variable Set-up
Gaia Project,2017,1,4,150,16352,8.48802,4.345, Victory Points as a Resource
Star Wars: Rebellion,2016,2,4,240,23081,8.42224,3.7099,Area Majority / Influence
Star Wars: Rebellion,2016,2,4,240,23081,8.42224,3.7099, Area Movement
Star Wars: Rebellion,2016,2,4,240,23081,8.42224,3.7099, Area-Impulse
Star Wars: Rebellion,2016,2,4,240,23081,8.42224,3.7099, Delayed Purchase
Star Wars: Rebellion,2016,2,4,240,23081,8.42224,3.7099, Dice Rolling
Star Wars: Rebellion,2016,2,4,240,23081,8.42224,3.7099, Hand Management
Star Wars: Rebellion,2016,2,4,240,23081,8.42224,3.7099, Team-Based Game
Star Wars: Rebellion,2016,2,4,240,23081,8.42224,3.7099, Variable Player Powers
Twilight Struggle,2005,2,2,180,40814,8.29182,3.5857,Action/Event
Twilight Struggle,2005,2,2,180,40814,8.29182,3.5857, Advantage Token
Twilight Struggle,2005,2,2,180,40814,8.29182,3.5857, Area Majority / Influence
Twilight Struggle,2005,2,2,180,40814,8.29182,3.5857, Campaign / Battle Card Driven
Twilight Struggle,2005,2,2,180,40814,8.29182,3.5857, Dice Rolling
Twilight Struggle,2005,2,2,180,40814,8.29182,3.5857, Hand Management
Twilight Struggle,2005,2,2,180,40814,8.29182,3.5857, Simulation
Twilight Struggle,2005,2,2,180,40814,8.29182,3.5857, Simultaneous Action Selection
Twilight Struggle,2005,2,2,180,40814,8.29182,3.5857, Sudden Death Ending
Twilight Struggle,2005,2,2,180,40814,8.29182,3.5857, Tug of War
Great Western Trail,2016,2,4,150,29457,8.29923,3.7069,Deck Bag and Pool Building
Great Western Trail,2016,2,4,150,29457,8.29923,3.7069, Hand Management
Great Western Trail,2016,2,4,150,29457,8.29923,3.7069, Ownership
Great Western Trail,2016,2,4,150,29457,8.29923,3.7069, Point to Point Movement
Great Western Trail,2016,2,4,150,29457,8.29923,3.7069, Rondel
Great Western Trail,2016,2,4,150,29457,8.29923,3.7069, Set Collection
Great Western Trail,2016,2,4,150,29457,8.29923,3.7069, Track Movement
Great Western Trail,2016,2,4,150,29457,8.29923,3.7069, Variable Set-up
War of the Ring: Second Edition,2012,2,4,180,13725,8.48868,4.1415,Area Majority / Influence
War of the Ring: Second Edition,2012,2,4,180,13725,8.48868,4.1415, Area Movement
War of the Ring: Second Edition,2012,2,4,180,13725,8.48868,4.1415, Campaign / Battle Card Driven
War of the Ring: Second Edition,2012,2,4,180,13725,8.48868,4.1415, Card Play Conflict Resolution
War of the Ring: Second Edition,2012,2,4,180,13725,8.48868,4.1415, Deck Bag and Pool Building
War of the Ring: Second Edition,2012,2,4,180,13725,8.48868,4.1415, Dice Rolling
War of the Ring: Second Edition,2012,2,4,180,13725,8.48868,4.1415, Hand Management
War of the Ring: Second Edition,2012,2,4,180,13725,8.48868,4.1415, Hidden Movement
War of the Ring: Second Edition,2012,2,4,180,13725,8.48868,4.1415, Movement Points
War of the Ring: Second Edition,2012,2,4,180,13725,8.48868,4.1415, Simulation
War of the Ring: Second Edition,2012,2,4,180,13725,8.48868,4.1415, Team-Based Game
Spirit Island,2017,1,4,120,25722,8.34655,4.01,Action Retrieval
Spirit Island,2017,1,4,120,25722,8.34655,4.01, Area Majority / Influence
Spirit Island,2017,1,4,120,25722,8.34655,4.01, Campaign / Battle Card Driven
Spirit Island,2017,1,4,120,25722,8.34655,4.01, Cooperative Game
Spirit Island,2017,1,4,120,25722,8.34655,4.01, Events
Spirit Island,2017,1,4,120,25722,8.34655,4.01, Hand Management
Spirit Island,2017,1,4,120,25722,8.34655,4.01, Modular Board
Spirit Island,2017,1,4,120,25722,8.34655,4.01, Set Collection
Spirit Island,2017,1,4,120,25722,8.34655,4.01, Simultaneous Action Selection
Spirit Island,2017,1,4,120,25722,8.34655,4.01, Solo / Solitaire Game
Spirit Island,2017,1,4,120,25722,8.34655,4.01, Variable Player Powers
Scythe,2016,1,5,115,57871,8.2388,3.4128,Area Majority / Influence
Scythe,2016,1,5,115,57871,8.2388,3.4128, Card Play Conflict Resolution
Scythe,2016,1,5,115,57871,8.2388,3.4128, Force Commitment
Scythe,2016,1,5,115,57871,8.2388,3.4128, Grid Movement
Scythe,2016,1,5,115,57871,8.2388,3.4128, Hexagon Grid
Scythe,2016,1,5,115,57871,8.2388,3.4128, King of the Hill
Scythe,2016,1,5,115,57871,8.2388,3.4128, Movement Points
Scythe,2016,1,5,115,57871,8.2388,3.4128, Moving Multiple Units
Scythe,2016,1,5,115,57871,8.2388,3.4128, Narrative Choice / Paragraph
Scythe,2016,1,5,115,57871,8.2388,3.4128, Solo / Solitaire Game
Scythe,2016,1,5,115,57871,8.2388,3.4128, Tech Trees / Tech Tracks
Scythe,2016,1,5,115,57871,8.2388,3.4128, Variable Player Powers
The Castles of Burgundy,2011,2,4,90,46507,8.13028,3.0025,Dice Rolling
The Castles of Burgundy,2011,2,4,90,46507,8.13028,3.0025, Grid Coverage
The Castles of Burgundy,2011,2,4,90,46507,8.13028,3.0025, Hexagon Grid
The Castles of Burgundy,2011,2,4,90,46507,8.13028,3.0025, Set Collection
The Castles of Burgundy,2011,2,4,90,46507,8.13028,3.0025, Tile Placement
The Castles of Burgundy,2011,2,4,90,46507,8.13028,3.0025, Turn Order: Stat-Based
The Castles of Burgundy,2011,2,4,90,46507,8.13028,3.0025, Worker Placement with Dice Workers
Terra Mystica,2012,2,5,150,39284,8.14493,3.964,End Game Bonuses
Terra Mystica,2012,2,5,150,39284,8.14493,3.964, Hexagon Grid
Terra Mystica,2012,2,5,150,39284,8.14493,3.964, Income
Terra Mystica,2012,2,5,150,39284,8.14493,3.964, Increase Value of Unchosen Resources
Terra Mystica,2012,2,5,150,39284,8.14493,3.964, Network and Route Building
Terra Mystica,2012,2,5,150,39284,8.14493,3.964, Tech Trees / Tech Tracks
Terra Mystica,2012,2,5,150,39284,8.14493,3.964, Turn Order: Pass Order
Terra Mystica,2012,2,5,150,39284,8.14493,3.964, Variable Player Powers
Terra Mystica,2012,2,5,150,39284,8.14493,3.964, Variable Set-up
Terra Mystica,2012,2,5,150,39284,8.14493,3.964, Victory Points as a Resource
7 Wonders Duel,2015,2,2,30,60302,8.10645,2.2261,Card Drafting
7 Wonders Duel,2015,2,2,30,60302,8.10645,2.2261, Drafting
7 Wonders Duel,2015,2,2,30,60302,8.10645,2.2261, Set Collection
7 Wonders Duel,2015,2,2,30,60302,8.10645,2.2261, Sudden Death Ending
7 Wonders Duel,2015,2,2,30,60302,8.10645,2.2261, Tug of War
Concordia,2013,2,5,100,28105,8.12283,3.0252,Action Retrieval
Concordia,2013,2,5,100,28105,8.12283,3.0252, Advantage Token
Concordia,2013,2,5,100,28105,8.12283,3.0252, Auction: Dutch
Concordia,2013,2,5,100,28105,8.12283,3.0252, Card Drafting
Concordia,2013,2,5,100,28105,8.12283,3.0252, Deck Bag and Pool Building
Concordia,2013,2,5,100,28105,8.12283,3.0252, Hand Management
Concordia,2013,2,5,100,28105,8.12283,3.0252, Movement Points
Concordia,2013,2,5,100,28105,8.12283,3.0252, Point to Point Movement
Concordia,2013,2,5,100,28105,8.12283,3.0252, Set Collection
Concordia,2013,2,5,100,28105,8.12283,3.0252, Variable Set-up
Brass: Lancashire,2007,2,4,120,19400,8.17458,3.8637,Hand Management
Brass: Lancashire,2007,2,4,120,19400,8.17458,3.8637, Income
Brass: Lancashire,2007,2,4,120,19400,8.17458,3.8637, Loans
Brass: Lancashire,2007,2,4,120,19400,8.17458,3.8637, Network and Route Building
Wingspan,2019,1,5,70,43165,8.11403,2.4194,Card Drafting
Wingspan,2019,1,5,70,43165,8.11403,2.4194, Dice Rolling
Wingspan,2019,1,5,70,43165,8.11403,2.4194, Drafting
Wingspan,2019,1,5,70,43165,8.11403,2.4194, End Game Bonuses
Wingspan,2019,1,5,70,43165,8.11403,2.4194, Hand Management
Wingspan,2019,1,5,70,43165,8.11403,2.4194, Set Collection
Wingspan,2019,1,5,70,43165,8.11403,2.4194, Solo / Solitaire Game
A Feast for Odin,2016,1,4,120,17377,8.19634,3.8387,Automatic Resource Growth
A Feast for Odin,2016,1,4,120,17377,8.19634,3.8387, Dice Rolling
A Feast for Odin,2016,1,4,120,17377,8.19634,3.8387, Grid Coverage
A Feast for Odin,2016,1,4,120,17377,8.19634,3.8387, Income
A Feast for Odin,2016,1,4,120,17377,8.19634,3.8387, Pattern Building
A Feast for Odin,2016,1,4,120,17377,8.19634,3.8387, Push Your Luck
A Feast for Odin,2016,1,4,120,17377,8.19634,3.8387, Solo / Solitaire Game
A Feast for Odin,2016,1,4,120,17377,8.19634,3.8387, Tile Placement
A Feast for Odin,2016,1,4,120,17377,8.19634,3.8387, Turn Order: Pass Order
A Feast for Odin,2016,1,4,120,17377,8.19634,3.8387, Worker Placement
Arkham Horror: The Card Game,2016,1,2,120,28577,8.17435,3.4388,Action Points
Arkham Horror: The Card Game,2016,1,2,120,28577,8.17435,3.4388, Cooperative Game
Arkham Horror: The Card Game,2016,1,2,120,28577,8.17435,3.4388, Deck Construction
Arkham Horror: The Card Game,2016,1,2,120,28577,8.17435,3.4388, Hand Management
Arkham Horror: The Card Game,2016,1,2,120,28577,8.17435,3.4388, Role Playing
Arkham Horror: The Card Game,2016,1,2,120,28577,8.17435,3.4388, Scenario / Mission / Campaign Game
Arkham Horror: The Card Game,2016,1,2,120,28577,8.17435,3.4388, Solo / Solitaire Game
Arkham Horror: The Card Game,2016,1,2,120,28577,8.17435,3.4388, Variable Player Powers
Viticulture Essential Edition,2015,1,6,90,29486,8.08427,2.9082,Contracts
Viticulture Essential Edition,2015,1,6,90,29486,8.08427,2.9082, Hand Management
Viticulture Essential Edition,2015,1,6,90,29486,8.08427,2.9082, Solo / Solitaire Game
Viticulture Essential Edition,2015,1,6,90,29486,8.08427,2.9082, Turn Order: Auction
Viticulture Essential Edition,2015,1,6,90,29486,8.08427,2.9082, Victory Points as a Resource
Viticulture Essential Edition,2015,1,6,90,29486,8.08427,2.9082, Worker Placement
Viticulture Essential Edition,2015,1,6,90,29486,8.08427,2.9082, Worker Placement
Viticulture Essential Edition,2015,1,6,90,29486,8.08427,2.9082, Different Worker Types
Nemesis,2018,1,5,180,12290,8.40328,3.3472,Campaign / Battle Card Driven
Nemesis,2018,1,5,180,12290,8.40328,3.3472, Cooperative Game
Nemesis,2018,1,5,180,12290,8.40328,3.3472, Dice Rolling
Nemesis,2018,1,5,180,12290,8.40328,3.3472, Hidden Roles
Nemesis,2018,1,5,180,12290,8.40328,3.3472, Modular Board
Nemesis,2018,1,5,180,12290,8.40328,3.3472, Player Elimination
Nemesis,2018,1,5,180,12290,8.40328,3.3472, Semi-Cooperative Game
Nemesis,2018,1,5,180,12290,8.40328,3.3472, Solo / Solitaire Game
Nemesis,2018,1,5,180,12290,8.40328,3.3472, Team-Based Game
Nemesis,2018,1,5,180,12290,8.40328,3.3472, Traitor Game
Nemesis,2018,1,5,180,12290,8.40328,3.3472, Variable Player Powers
Orléans,2014,2,4,90,22244,8.08501,3.0463,Deck Bag and Pool Building
Orléans,2014,2,4,90,22244,8.08501,3.0463, Point to Point Movement
Orléans,2014,2,4,90,22244,8.08501,3.0463, Turn Order: Progressive
Mage Knight Board Game,2011,1,4,240,27850,8.09897,4.3118,Card Drafting
Mage Knight Board Game,2011,1,4,240,27850,8.09897,4.3118, Cooperative Game
Mage Knight Board Game,2011,1,4,240,27850,8.09897,4.3118, Deck Bag and Pool Building
Mage Knight Board Game,2011,1,4,240,27850,8.09897,4.3118, Dice Rolling
Mage Knight Board Game,2011,1,4,240,27850,8.09897,4.3118, Grid Movement
Mage Knight Board Game,2011,1,4,240,27850,8.09897,4.3118, Hand Management
Mage Knight Board Game,2011,1,4,240,27850,8.09897,4.3118, Hexagon Grid
Mage Knight Board Game,2011,1,4,240,27850,8.09897,4.3118, Modular Board
Mage Knight Board Game,2011,1,4,240,27850,8.09897,4.3118, Role Playing
Mage Knight Board Game,2011,1,4,240,27850,8.09897,4.3118, Solo / Solitaire Game
Mage Knight Board Game,2011,1,4,240,27850,8.09897,4.3118, Variable Player Powers
Root,2018,2,4,90,24412,8.10459,3.6725,Action Queue
Root,2018,2,4,90,24412,8.10459,3.6725, Action Retrieval
Root,2018,2,4,90,24412,8.10459,3.6725, Area Majority / Influence
Root,2018,2,4,90,24412,8.10459,3.6725, Area Movement
Root,2018,2,4,90,24412,8.10459,3.6725, Dice Rolling
Root,2018,2,4,90,24412,8.10459,3.6725, Hand Management
Root,2018,2,4,90,24412,8.10459,3.6725, Point to Point Movement
Root,2018,2,4,90,24412,8.10459,3.6725, Race
Root,2018,2,4,90,24412,8.10459,3.6725, Variable Player Powers
Puerto Rico,2002,3,5,150,63128,7.98894,3.2797,Action Drafting
Puerto Rico,2002,3,5,150,63128,7.98894,3.2797, End Game Bonuses
Puerto Rico,2002,3,5,150,63128,7.98894,3.2797, Follow
Puerto Rico,2002,3,5,150,63128,7.98894,3.2797, Hidden Victory Points
Puerto Rico,2002,3,5,150,63128,7.98894,3.2797, Increase Value of Unchosen Resources
Puerto Rico,2002,3,5,150,63128,7.98894,3.2797, Turn Order: Progressive
Puerto Rico,2002,3,5,150,63128,7.98894,3.2797, Variable Phase Order
Food Chain Magnate,2015,2,5,240,13863,8.13744,4.1994,Card Drafting
Food Chain Magnate,2015,2,5,240,13863,8.13744,4.1994, Delayed Purchase
Food Chain Magnate,2015,2,5,240,13863,8.13744,4.1994, Income
Food Chain Magnate,2015,2,5,240,13863,8.13744,4.1994, Market
Food Chain Magnate,2015,2,5,240,13863,8.13744,4.1994, Modular Board
Food Chain Magnate,2015,2,5,240,13863,8.13744,4.1994, Network and Route Building
Food Chain Magnate,2015,2,5,240,13863,8.13744,4.1994, Simultaneous Action Selection
Caverna: The Cave Farmers,2013,1,7,210,28123,8.01964,3.7859,Automatic Resource Growth
Caverna: The Cave Farmers,2013,1,7,210,28123,8.01964,3.7859, Increase Value of Unchosen Resources
Caverna: The Cave Farmers,2013,1,7,210,28123,8.01964,3.7859, Solo / Solitaire Game
Caverna: The Cave Farmers,2013,1,7,210,28123,8.01964,3.7859, Tile Placement
Caverna: The Cave Farmers,2013,1,7,210,28123,8.01964,3.7859, Turn Order: Claim Action
Caverna: The Cave Farmers,2013,1,7,210,28123,8.01964,3.7859, Worker Placement
Agricola,2007,1,5,150,63498,7.94467,3.6399,Advantage Token
Agricola,2007,1,5,150,63498,7.94467,3.6399, Automatic Resource Growth
Agricola,2007,1,5,150,63498,7.94467,3.6399, Card Drafting
Agricola,2007,1,5,150,63498,7.94467,3.6399, Enclosure
Agricola,2007,1,5,150,63498,7.94467,3.6399, Hand Management
Agricola,2007,1,5,150,63498,7.94467,3.6399, Increase Value of Unchosen Resources
Agricola,2007,1,5,150,63498,7.94467,3.6399, Solo / Solitaire Game
Agricola,2007,1,5,150,63498,7.94467,3.6399, Turn Order: Claim Action
Agricola,2007,1,5,150,63498,7.94467,3.6399, Variable Player Powers
Agricola,2007,1,5,150,63498,7.94467,3.6399, Worker Placement
Blood Rage,2015,2,4,90,33940,7.99768,2.8801,Action Points
Blood Rage,2015,2,4,90,33940,7.99768,2.8801, Area Majority / Influence
Blood Rage,2015,2,4,90,33940,7.99768,2.8801, Area Movement
Blood Rage,2015,2,4,90,33940,7.99768,2.8801, Card Drafting
Blood Rage,2015,2,4,90,33940,7.99768,2.8801, Hand Management
Blood Rage,2015,2,4,90,33940,7.99768,2.8801, Memory
Blood Rage,2015,2,4,90,33940,7.99768,2.8801, Simultaneous Action Selection
Mansions of Madness: Second Edition,2016,1,5,180,25116,8.06402,2.6855,Area Movement
Mansions of Madness: Second Edition,2016,1,5,180,25116,8.06402,2.6855, Cooperative Game
Mansions of Madness: Second Edition,2016,1,5,180,25116,8.06402,2.6855, Dice Rolling
Mansions of Madness: Second Edition,2016,1,5,180,25116,8.06402,2.6855, Hand Management
Mansions of Madness: Second Edition,2016,1,5,180,25116,8.06402,2.6855, Modular Board
Mansions of Madness: Second Edition,2016,1,5,180,25116,8.06402,2.6855, Role Playing
Mansions of Madness: Second Edition,2016,1,5,180,25116,8.06402,2.6855, Scenario / Mission / Campaign Game
Mansions of Madness: Second Edition,2016,1,5,180,25116,8.06402,2.6855, Solo / Solitaire Game
Mansions of Madness: Second Edition,2016,1,5,180,25116,8.06402,2.6855, Team-Based Game
Mansions of Madness: Second Edition,2016,1,5,180,25116,8.06402,2.6855, Traitor Game
Mansions of Madness: Second Edition,2016,1,5,180,25116,8.06402,2.6855, Variable Player Powers
The 7th Continent,2017,1,4,1000,16868,8.15063,2.865,Cooperative Game
The 7th Continent,2017,1,4,1000,16868,8.15063,2.865, Grid Movement
The 7th Continent,2017,1,4,1000,16868,8.15063,2.865, Hand Management
The 7th Continent,2017,1,4,1000,16868,8.15063,2.865, Map Addition
The 7th Continent,2017,1,4,1000,16868,8.15063,2.865, Modular Board
The 7th Continent,2017,1,4,1000,16868,8.15063,2.865, Scenario / Mission / Campaign Game
The 7th Continent,2017,1,4,1000,16868,8.15063,2.865, Solo / Solitaire Game
The 7th Continent,2017,1,4,1000,16868,8.15063,2.865, Storytelling
The 7th Continent,2017,1,4,1000,16868,8.15063,2.865, Variable Player Powers
Pandemic Legacy: Season 2,2017,2,4,60,12100,8.1513,3.2535,Cooperative Game
Pandemic Legacy: Season 2,2017,2,4,60,12100,8.1513,3.2535, Hand Management
Pandemic Legacy: Season 2,2017,2,4,60,12100,8.1513,3.2535, Legacy Game
Pandemic Legacy: Season 2,2017,2,4,60,12100,8.1513,3.2535, Pick-up and Deliver
Pandemic Legacy: Season 2,2017,2,4,60,12100,8.1513,3.2535, Point to Point Movement
Pandemic Legacy: Season 2,2017,2,4,60,12100,8.1513,3.2535, Set Collection
Pandemic Legacy: Season 2,2017,2,4,60,12100,8.1513,3.2535, Trading
Pandemic Legacy: Season 2,2017,2,4,60,12100,8.1513,3.2535, Variable Player Powers
Everdell,2018,1,4,80,19552,8.08185,2.8125,Card Drafting
Everdell,2018,1,4,80,19552,8.08185,2.8125, End Game Bonuses
Everdell,2018,1,4,80,19552,8.08185,2.8125, Hand Management
Everdell,2018,1,4,80,19552,8.08185,2.8125, Income
Everdell,2018,1,4,80,19552,8.08185,2.8125, Solo / Solitaire Game
Everdell,2018,1,4,80,19552,8.08185,2.8125, Variable Set-up
Everdell,2018,1,4,80,19552,8.08185,2.8125, Worker Placement
Maracaibo,2019,1,4,120,7645,8.28552,3.8729,Contracts
Maracaibo,2019,1,4,120,7645,8.28552,3.8729, End Game Bonuses
Maracaibo,2019,1,4,120,7645,8.28552,3.8729, Events
Maracaibo,2019,1,4,120,7645,8.28552,3.8729, Hand Management
Maracaibo,2019,1,4,120,7645,8.28552,3.8729, Income
Maracaibo,2019,1,4,120,7645,8.28552,3.8729, Movement Points
Maracaibo,2019,1,4,120,7645,8.28552,3.8729, Narrative Choice / Paragraph
Maracaibo,2019,1,4,120,7645,8.28552,3.8729, Point to Point Movement
Maracaibo,2019,1,4,120,7645,8.28552,3.8729, Race
Maracaibo,2019,1,4,120,7645,8.28552,3.8729, Rondel
Maracaibo,2019,1,4,120,7645,8.28552,3.8729, Scenario / Mission / Campaign Game
Maracaibo,2019,1,4,120,7645,8.28552,3.8729, Set Collection
Maracaibo,2019,1,4,120,7645,8.28552,3.8729, Solo / Solitaire Game
Maracaibo,2019,1,4,120,7645,8.28552,3.8729, Stock Holding
Maracaibo,2019,1,4,120,7645,8.28552,3.8729, Sudden Death Ending
Maracaibo,2019,1,4,120,7645,8.28552,3.8729, Tech Trees / Tech Tracks
Maracaibo,2019,1,4,120,7645,8.28552,3.8729, Track Movement
Maracaibo,2019,1,4,120,7645,8.28552,3.8729, Variable Set-up
Kingdom Death: Monster,2015,1,4,180,7553,8.65548,4.2466,Cooperative Game
Kingdom Death: Monster,2015,1,4,180,7553,8.65548,4.2466, Dice Rolling
Kingdom Death: Monster,2015,1,4,180,7553,8.65548,4.2466, Grid Movement
Kingdom Death: Monster,2015,1,4,180,7553,8.65548,4.2466, Role Playing
Kingdom Death: Monster,2015,1,4,180,7553,8.65548,4.2466, Solo / Solitaire Game
Kingdom Death: Monster,2015,1,4,180,7553,8.65548,4.2466, Storytelling
Power Grid,2004,2,6,120,56214,7.85549,3.2717,Auction/Bidding
Power Grid,2004,2,6,120,56214,7.85549,3.2717, Auction: Turn Order Until Pass
Power Grid,2004,2,6,120,56214,7.85549,3.2717, Catch the Leader
Power Grid,2004,2,6,120,56214,7.85549,3.2717, Income
Power Grid,2004,2,6,120,56214,7.85549,3.2717, Market
Power Grid,2004,2,6,120,56214,7.85549,3.2717, Network and Route Building
Power Grid,2004,2,6,120,56214,7.85549,3.2717, Turn Order: Stat-Based
Tzolk'in: The Mayan Calendar,2012,2,4,90,30790,7.90203,3.6677,Bias
Tzolk'in: The Mayan Calendar,2012,2,4,90,30790,7.90203,3.6677, End Game Bonuses
Tzolk'in: The Mayan Calendar,2012,2,4,90,30790,7.90203,3.6677, Turn Order: Claim Action
Tzolk'in: The Mayan Calendar,2012,2,4,90,30790,7.90203,3.6677, Worker Placement
The Crew: The Quest for Planet Nine,2019,2,5,20,15027,8.01935,1.9939,Communication Limits
The Crew: The Quest for Planet Nine,2019,2,5,20,15027,8.01935,1.9939, Cooperative Game
The Crew: The Quest for Planet Nine,2019,2,5,20,15027,8.01935,1.9939, Hand Management
The Crew: The Quest for Planet Nine,2019,2,5,20,15027,8.01935,1.9939, Scenario / Mission / Campaign Game
The Crew: The Quest for Planet Nine,2019,2,5,20,15027,8.01935,1.9939, Trick-taking
Mechs vs. Minions,2016,2,4,120,14056,8.0456,2.4113,Action Queue
Mechs vs. Minions,2016,2,4,120,14056,8.0456,2.4113, Bias
Mechs vs. Minions,2016,2,4,120,14056,8.0456,2.4113, Card Drafting
Mechs vs. Minions,2016,2,4,120,14056,8.0456,2.4113, Cooperative Game
Mechs vs. Minions,2016,2,4,120,14056,8.0456,2.4113, Dice Rolling
Mechs vs. Minions,2016,2,4,120,14056,8.0456,2.4113, Modular Board
Mechs vs. Minions,2016,2,4,120,14056,8.0456,2.4113, Programmed Movement
Mechs vs. Minions,2016,2,4,120,14056,8.0456,2.4113, Role Playing
